recording,clip_idx,split,3dmm_feature_path,start_time,end_time,duration,speaker_id
recording14,7,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_1_7_cropped.npy,,,10.0,0
recording14,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_1_9_cropped.npy,,,10.0,0
recording14,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_10_cropped.npy,,,5.32,0
recording14,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_11_cropped.npy,,,5.08,0
recording14,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_12_cropped.npy,,,6.44,0
recording14,14,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_14_cropped.npy,,,7.56,0
recording14,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_15_cropped.npy,,,7.56,0
recording14,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_16_cropped.npy,,,6.28,0
recording14,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_1_cropped.npy,,,1.2,0
recording14,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_22_cropped.npy,,,6.76,0
recording14,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_24_cropped.npy,,,1.96,0
recording14,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_25_cropped.npy,,,10.0,0
recording14,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_26_cropped.npy,,,1.96,0
recording14,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_27_cropped.npy,,,10.0,0
recording14,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_28_cropped.npy,,,1.08,0
recording14,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_29_cropped.npy,,,10.0,0
recording14,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_2_cropped.npy,,,10.0,0
recording14,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_30_cropped.npy,,,1.68,0
recording14,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_31_cropped.npy,,,10.0,0
recording14,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_32_cropped.npy,,,3.8,0
recording14,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_34_cropped.npy,,,3.84,0
recording14,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_35_cropped.npy,,,10.0,0
recording14,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_36_cropped.npy,,,2.48,0
recording14,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_38_cropped.npy,,,1.64,0
recording14,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_3_cropped.npy,,,1.16,0
recording14,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_40_cropped.npy,,,7.8,0
recording14,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_41_cropped.npy,,,9.68,0
recording14,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_42_cropped.npy,,,8.08,0
recording14,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_43_cropped.npy,,,8.08,0
recording14,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_44_cropped.npy,,,7.2,0
recording14,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_46_cropped.npy,,,5.24,0
recording14,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_47_cropped.npy,,,5.16,0
recording14,48,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_48_cropped.npy,,,6.08,0
recording14,4,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_4_cropped.npy,,,10.0,0
recording14,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_5_cropped.npy,,,1.44,0
recording14,8,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_8_cropped.npy,,,5.32,0
recording14,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos1/listener/clip_2_9_cropped.npy,,,10.0,0
recording14,0,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_0_cropped.npy,,,10.0,0
recording14,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_10_cropped.npy,,,5.32,0
recording14,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_12_cropped.npy,,,6.44,0
recording14,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_13_cropped.npy,,,9.56,0
recording14,14,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_14_cropped.npy,,,7.56,0
recording14,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_15_cropped.npy,,,7.56,0
recording14,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_16_cropped.npy,,,6.28,0
recording14,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_1_cropped.npy,,,1.2,0
recording14,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_21_cropped.npy,,,9.6,0
recording14,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_22_cropped.npy,,,6.76,0
recording14,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_23_cropped.npy,,,10.0,0
recording14,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_24_cropped.npy,,,1.96,0
recording14,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_25_cropped.npy,,,10.0,0
recording14,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_26_cropped.npy,,,1.96,0
recording14,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_28_cropped.npy,,,1.08,0
recording14,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_29_cropped.npy,,,10.0,0
recording14,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_2_cropped.npy,,,9.52,0
recording14,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_30_cropped.npy,,,1.68,0
recording14,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_31_cropped.npy,,,10.0,0
recording14,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_32_cropped.npy,,,3.8,0
recording14,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_33_cropped.npy,,,10.0,0
recording14,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_34_cropped.npy,,,3.84,0
recording14,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_35_cropped.npy,,,10.0,0
recording14,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_36_cropped.npy,,,2.48,0
recording14,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_37_cropped.npy,,,10.0,0
recording14,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_38_cropped.npy,,,2.48,0
recording14,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_39_cropped.npy,,,5.68,0
recording14,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_3_cropped.npy,,,0.08,0
recording14,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_40_cropped.npy,,,7.8,0
recording14,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_41_cropped.npy,,,9.68,0
recording14,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_42_cropped.npy,,,8.08,0
recording14,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_43_cropped.npy,,,8.08,0
recording14,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_44_cropped.npy,,,7.2,0
recording14,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_45_cropped.npy,,,5.24,0
recording14,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_46_cropped.npy,,,8.48,0
recording14,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_47_cropped.npy,,,5.16,0
recording14,48,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_48_cropped.npy,,,10.0,0
recording14,49,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_49_cropped.npy,,,0.4,0
recording14,4,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_4_cropped.npy,,,7.28,0
recording14,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_5_cropped.npy,,,1.44,0
recording14,7,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_7_cropped.npy,,,10.0,0
recording14,8,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_8_cropped.npy,,,5.32,0
recording14,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_1_9_cropped.npy,,,10.0,0
recording14,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_10_cropped.npy,,,5.32,0
recording14,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_11_cropped.npy,,,3.88,0
recording14,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_12_cropped.npy,,,6.44,0
recording14,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_13_cropped.npy,,,9.56,0
recording14,14,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_14_cropped.npy,,,7.56,0
recording14,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_15_cropped.npy,,,7.56,0
recording14,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_16_cropped.npy,,,6.28,0
recording14,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_1_cropped.npy,,,1.2,0
recording14,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_20_cropped.npy,,,9.56,0
recording14,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_21_cropped.npy,,,9.6,0
recording14,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_22_cropped.npy,,,6.76,0
recording14,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_23_cropped.npy,,,10.0,0
recording14,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_24_cropped.npy,,,1.96,0
recording14,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_25_cropped.npy,,,10.0,0
recording14,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_26_cropped.npy,,,1.96,0
recording14,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_27_cropped.npy,,,9.2,0
recording14,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_28_cropped.npy,,,1.08,0
recording14,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_29_cropped.npy,,,10.0,0
recording14,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_2_cropped.npy,,,9.4,0
recording14,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_30_cropped.npy,,,1.68,0
recording14,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_31_cropped.npy,,,10.0,0
recording14,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_32_cropped.npy,,,3.8,0
recording14,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_33_cropped.npy,,,10.0,0
recording14,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_34_cropped.npy,,,3.84,0
recording14,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_35_cropped.npy,,,10.0,0
recording14,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_36_cropped.npy,,,2.48,0
recording14,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_37_cropped.npy,,,10.0,0
recording14,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_38_cropped.npy,,,2.48,0
recording14,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_40_cropped.npy,,,7.8,0
recording14,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_42_cropped.npy,,,8.08,0
recording14,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_43_cropped.npy,,,8.08,0
recording14,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_44_cropped.npy,,,7.2,0
recording14,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_45_cropped.npy,,,5.24,0
recording14,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_46_cropped.npy,,,8.48,0
recording14,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_47_cropped.npy,,,5.16,0
recording14,48,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_48_cropped.npy,,,10.0,0
recording14,49,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_49_cropped.npy,,,0.4,0
recording14,4,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_4_cropped.npy,,,7.96,0
recording14,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_5_cropped.npy,,,1.44,0
recording14,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos2/listener/clip_2_9_cropped.npy,,,10.0,0
recording14,0,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_0_cropped.npy,,,10.0,1
recording14,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_10_cropped.npy,,,5.32,1
recording14,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_11_cropped.npy,,,5.08,1
recording14,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_12_cropped.npy,,,6.44,1
recording14,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_13_cropped.npy,,,9.56,1
recording14,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_15_cropped.npy,,,7.56,1
recording14,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_16_cropped.npy,,,6.28,1
recording14,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_17_cropped.npy,,,9.24,1
recording14,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_18_cropped.npy,,,9.24,1
recording14,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_19_cropped.npy,,,7.96,1
recording14,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_1_cropped.npy,,,1.2,1
recording14,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_20_cropped.npy,,,9.56,1
recording14,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_21_cropped.npy,,,9.6,1
recording14,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_22_cropped.npy,,,6.76,1
recording14,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_23_cropped.npy,,,10.0,1
recording14,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_24_cropped.npy,,,1.96,1
recording14,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_25_cropped.npy,,,10.0,1
recording14,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_26_cropped.npy,,,1.96,1
recording14,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_28_cropped.npy,,,1.08,1
recording14,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_29_cropped.npy,,,10.0,1
recording14,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_2_cropped.npy,,,10.0,1
recording14,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_30_cropped.npy,,,1.68,1
recording14,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_31_cropped.npy,,,10.0,1
recording14,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_33_cropped.npy,,,10.0,1
recording14,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_34_cropped.npy,,,3.84,1
recording14,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_35_cropped.npy,,,10.0,1
recording14,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_37_cropped.npy,,,10.0,1
recording14,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_38_cropped.npy,,,2.48,1
recording14,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording14/subjectPos3/speaker/clip_1_39_cropped.npy,,,5.68,1
